month_name,fiscal_year,customer_code,product_code,forecast_quantity,sold_quantity,forecast_error
March,2018,90002007,A0118150101,36,43,-7
March,2018,90002008,A0118150101,148,122,26
March,2018,90002009,A0118150101,24,20,4
March,2018,90002011,A0118150101,57,46,11
March,2018,90002012,A0118150101,14,56,-42
March,2018,90002013,A0118150101,42,35,7
March,2018,90002015,A0118150101,32,24,8
March,2018,90002016,A0118150101,76,72,4
March,2018,90003179,A0118150101,10,14,-4
March,2018,90003180,A0118150101,6,19,-13
March,2018,90006153,A0118150101,2,4,-2
March,2018,90006156,A0118150101,3,3,0
March,2018,90007197,A0118150101,5,15,-10
March,2018,90008164,A0118150101,7,9,-2
March,2018,90008165,A0118150101,23,12,11
March,2018,90008167,A0118150101,11,13,-2
March,2018,90008168,A0118150101,3,19,-16
March,2018,90011185,A0118150101,5,7,-2
March,2018,90011187,A0118150101,8,5,3
March,2018,90011188,A0118150101,8,8,0
March,2018,90011189,A0118150101,7,6,1
March,2018,90011191,A0118150101,5,12,-7
March,2018,90011192,A0118150101,6,6,0
March,2018,90013116,A0118150101,1,1,0
March,2018,90013117,A0118150101,1,1,0
March,2018,90013119,A0118150101,1,1,0
March,2018,90013120,A0118150101,1,2,-1
March,2018,90013121,A0118150101,1,2,-1
March,2018,90013123,A0118150101,2,1,1
March,2018,90013124,A0118150101,1,3,-2
March,2018,90016171,A0118150101,1,1,0
March,2018,90016172,A0118150101,0,1,-1
March,2018,90016175,A0118150101,0,1,-1
March,2018,90016176,A0118150101,1,1,0
March,2018,90022071,A0118150101,14,36,-22
March,2018,90022072,A0118150101,2,9,-7
March,2018,90022073,A0118150101,6,4,2
March,2018,90022075,A0118150101,8,20,-12
March,2018,90022076,A0118150101,6,31,-25
March,2018,90022077,A0118150101,11,30,-19
March,2018,90022079,A0118150101,9,5,4
March,2018,90022080,A0118150101,11,21,-10
March,2018,90022081,A0118150101,12,31,-19
March,2018,90022083,A0118150101,7,18,-11
March,2018,90023023,A0118150101,4,7,-3
March,2018,90023024,A0118150101,3,1,2
March,2018,90023025,A0118150101,3,1,2
March,2018,90023027,A0118150101,3,3,0
March,2018,90023028,A0118150101,0,5,-5
March,2018,90023029,A0118150101,3,2,1
March,2018,90027207,A0118150101,2,9,-7
March,2018,70002017,A0118150102,32,10,22
March,2018,70003181,A0118150102,8,9,-1
March,2018,70006157,A0118150102,5,2,3
March,2018,70007199,A0118150102,18,17,1
March,2018,70008169,A0118150102,7,21,-14
March,2018,70011193,A0118150102,3,12,-9
March,2018,70013125,A0118150102,0,2,-2
March,2018,70022084,A0118150102,3,24,-21
March,2018,70022085,A0118150102,11,17,-6
March,2018,70023031,A0118150102,2,1,1
March,2018,70023032,A0118150102,4,2,2
March,2018,70027208,A0118150102,6,11,-5
March,2018,80001019,A0118150102,7,12,-5
March,2018,80006155,A0118150102,3,15,-12
March,2018,80007195,A0118150102,65,47,18
March,2018,80007196,A0118150102,39,66,-27
March,2018,90001020,A0118150102,2,4,-2
March,2018,90001021,A0118150102,1,2,-1
March,2018,90002001,A0118150102,42,11,31
March,2018,90002003,A0118150102,85,64,21
March,2018,90002004,A0118150102,34,36,-2
March,2018,90002005,A0118150102,10,63,-53
March,2018,90002007,A0118150102,18,38,-20
March,2018,90002008,A0118150102,111,77,34
March,2018,90002009,A0118150102,38,56,-18
March,2018,90002011,A0118150102,51,59,-8
March,2018,90002012,A0118150102,37,13,24
March,2018,90002013,A0118150102,74,74,0
March,2018,90002015,A0118150102,22,27,-5
March,2018,90002016,A0118150102,67,52,15
March,2018,90003179,A0118150102,2,20,-18
March,2018,90003180,A0118150102,7,11,-4
March,2018,90006153,A0118150102,6,10,-4
March,2018,90006156,A0118150102,1,6,-5
March,2018,90007197,A0118150102,9,16,-7
March,2018,90008164,A0118150102,16,12,4
March,2018,90008165,A0118150102,10,8,2
March,2018,90008167,A0118150102,12,11,1
March,2018,90008168,A0118150102,3,9,-6
March,2018,90011185,A0118150102,8,12,-4
March,2018,90011187,A0118150102,3,5,-2
March,2018,90011188,A0118150102,5,7,-2
March,2018,90011189,A0118150102,3,11,-8
March,2018,90011191,A0118150102,4,11,-7
March,2018,90011192,A0118150102,1,12,-11
March,2018,90013116,A0118150102,1,3,-2
March,2018,90013117,A0118150102,1,2,-1
March,2018,90013119,A0118150102,2,1,1
March,2018,90013120,A0118150102,2,2,0
March,2018,90013121,A0118150102,1,3,-2
March,2018,90013123,A0118150102,1,1,0
March,2018,90013124,A0118150102,1,2,-1
March,2018,90016171,A0118150102,0,1,-1
March,2018,90016172,A0118150102,1,1,0
March,2018,90016175,A0118150102,0,1,-1
March,2018,90016176,A0118150102,0,1,-1
March,2018,90022071,A0118150102,15,11,4
March,2018,90022072,A0118150102,12,26,-14
March,2018,90022073,A0118150102,6,33,-27
March,2018,90022075,A0118150102,4,25,-21
March,2018,90022076,A0118150102,14,29,-15
March,2018,90022077,A0118150102,2,19,-17
March,2018,90022079,A0118150102,14,18,-4
March,2018,90022080,A0118150102,2,34,-32
March,2018,90022081,A0118150102,7,51,-44
March,2018,90022083,A0118150102,8,25,-17
March,2018,90023023,A0118150102,2,2,0
March,2018,90023024,A0118150102,3,5,-2
March,2018,90023025,A0118150102,1,4,-3
March,2018,90023027,A0118150102,1,4,-3
March,2018,90023028,A0118150102,4,5,-1
March,2018,90023029,A0118150102,4,2,2
March,2018,90027207,A0118150102,5,11,-6
March,2018,70002017,A0118150103,15,71,-56
March,2018,70003181,A0118150103,2,10,-8
March,2018,70006157,A0118150103,2,10,-8
March,2018,70007199,A0118150103,4,43,-39
March,2018,70008169,A0118150103,7,20,-13
March,2018,70011193,A0118150103,3,7,-4
March,2018,70016177,A0118150103,1,1,0
March,2018,70022084,A0118150103,13,23,-10
March,2018,70022085,A0118150103,13,26,-13
March,2018,70023031,A0118150103,2,5,-3
March,2018,70023032,A0118150103,1,1,0
March,2018,70027208,A0118150103,4,6,-2
March,2018,80001019,A0118150103,6,2,4
March,2018,80006155,A0118150103,26,23,3
March,2018,80007195,A0118150103,69,140,-71
March,2018,80007196,A0118150103,25,162,-137
March,2018,90001020,A0118150103,1,3,-2
March,2018,90001021,A0118150103,2,1,1
March,2018,90002001,A0118150103,9,15,-6
March,2018,90002003,A0118150103,79,54,25
March,2018,90002004,A0118150103,59,26,33
March,2018,90002005,A0118150103,67,46,21
March,2018,90002007,A0118150103,66,12,54
March,2018,90002008,A0118150103,33,14,19
March,2018,90002009,A0118150103,68,24,44
March,2018,90002011,A0118150103,68,15,53
March,2018,90002012,A0118150103,15,62,-47
March,2018,90002013,A0118150103,58,49,9
March,2018,90002015,A0118150103,53,41,12
March,2018,90002016,A0118150103,20,61,-41
March,2018,90003179,A0118150103,5,18,-13
March,2018,90003180,A0118150103,10,19,-9
March,2018,90006153,A0118150103,6,6,0
March,2018,90006156,A0118150103,5,9,-4
March,2018,90007197,A0118150103,5,14,-9
March,2018,90008164,A0118150103,20,13,7
March,2018,90008165,A0118150103,20,7,13
March,2018,90008167,A0118150103,19,11,8
March,2018,90008168,A0118150103,19,7,12
March,2018,90011185,A0118150103,5,6,-1
March,2018,90011187,A0118150103,8,2,6
March,2018,90011188,A0118150103,4,12,-8
March,2018,90011189,A0118150103,6,6,0
March,2018,90011191,A0118150103,3,4,-1
March,2018,90011192,A0118150103,4,11,-7
March,2018,90013116,A0118150103,2,2,0
March,2018,90013117,A0118150103,2,2,0
March,2018,90013119,A0118150103,1,2,-1
March,2018,90013120,A0118150103,1,3,-2
March,2018,90013121,A0118150103,1,2,-1
March,2018,90013123,A0118150103,1,2,-1
March,2018,90013124,A0118150103,2,3,-1
March,2018,90016172,A0118150103,1,1,0
March,2018,90016173,A0118150103,0,1,-1
March,2018,90016175,A0118150103,0,1,-1
March,2018,90016176,A0118150103,0,1,-1
March,2018,90022071,A0118150103,14,17,-3
March,2018,90022072,A0118150103,7,37,-30
March,2018,90022073,A0118150103,7,7,0
March,2018,90022075,A0118150103,2,24,-22
March,2018,90022076,A0118150103,6,12,-6
March,2018,90022077,A0118150103,6,24,-18
March,2018,90022079,A0118150103,16,30,-14
March,2018,90022080,A0118150103,3,7,-4
March,2018,90022081,A0118150103,3,44,-41
March,2018,90022083,A0118150103,14,11,3
March,2018,90023023,A0118150103,1,8,-7
March,2018,90023024,A0118150103,4,5,-1
March,2018,90023025,A0118150103,3,5,-2
March,2018,90023027,A0118150103,2,1,1
March,2018,90023028,A0118150103,2,3,-1
March,2018,90023029,A0118150103,3,4,-1
March,2018,90027207,A0118150103,2,9,-7
March,2018,70002017,A0118150104,16,33,-17
March,2018,70003181,A0118150104,12,5,7
March,2018,70006157,A0118150104,3,10,-7
March,2018,70007199,A0118150104,6,41,-35
March,2018,70008169,A0118150104,8,21,-13
March,2018,70011193,A0118150104,3,2,1
March,2018,70013125,A0118150104,1,1,0
March,2018,70016177,A0118150104,0,1,-1
March,2018,70022084,A0118150104,11,26,-15
March,2018,70022085,A0118150104,15,7,8
March,2018,70023031,A0118150104,2,3,-1
March,2018,70023032,A0118150104,3,1,2
March,2018,70027208,A0118150104,3,6,-3
March,2018,80001019,A0118150104,4,15,-11
March,2018,80006155,A0118150104,16,39,-23
March,2018,80007195,A0118150104,78,139,-61
March,2018,80007196,A0118150104,56,190,-134
March,2018,90001020,A0118150104,3,3,0
March,2018,90001021,A0118150104,1,1,0
March,2018,90002001,A0118150104,45,71,-26
March,2018,90002003,A0118150104,64,52,12
March,2018,90002004,A0118150104,66,36,30
March,2018,90002005,A0118150104,44,33,11
March,2018,90002007,A0118150104,76,24,52
March,2018,90002008,A0118150104,43,123,-80
March,2018,90002009,A0118150104,30,77,-47
March,2018,90002011,A0118150104,39,17,22
March,2018,90002012,A0118150104,70,33,37
March,2018,90002013,A0118150104,45,71,-26
March,2018,90002015,A0118150104,78,25,53
March,2018,90002016,A0118150104,46,73,-27
March,2018,90003179,A0118150104,12,16,-4
March,2018,90003180,A0118150104,6,15,-9
March,2018,90006153,A0118150104,7,2,5
March,2018,90006156,A0118150104,1,9,-8
March,2018,90007197,A0118150104,18,36,-18
March,2018,90008164,A0118150104,9,7,2
March,2018,90008165,A0118150104,8,9,-1
March,2018,90008167,A0118150104,15,5,10
March,2018,90008168,A0118150104,3,15,-12
March,2018,90011185,A0118150104,1,11,-10
March,2018,90011187,A0118150104,5,4,1
March,2018,90011188,A0118150104,4,12,-8
March,2018,90011189,A0118150104,4,3,1
March,2018,90011191,A0118150104,7,6,1
March,2018,90011192,A0118150104,6,14,-8
March,2018,90013116,A0118150104,2,1,1
March,2018,90013117,A0118150104,2,1,1
March,2018,90013119,A0118150104,2,2,0
March,2018,90013120,A0118150104,1,3,-2
March,2018,90013121,A0118150104,1,3,-2
March,2018,90013123,A0118150104,2,2,0
March,2018,90013124,A0118150104,2,3,-1
March,2018,90016171,A0118150104,1,1,0
March,2018,90016173,A0118150104,1,1,0
March,2018,90016175,A0118150104,1,1,0
March,2018,90016176,A0118150104,1,1,0
March,2018,90022071,A0118150104,9,32,-23
March,2018,90022072,A0118150104,6,5,1
March,2018,90022073,A0118150104,14,21,-7
March,2018,90022075,A0118150104,4,12,-8
March,2018,90022076,A0118150104,15,30,-15
March,2018,90022077,A0118150104,17,28,-11
March,2018,90022079,A0118150104,10,8,2
March,2018,90022080,A0118150104,14,22,-8
March,2018,90022081,A0118150104,15,29,-14
March,2018,90022083,A0118150104,11,16,-5
March,2018,90023023,A0118150104,4,6,-2
March,2018,90023024,A0118150104,4,1,3
March,2018,90023025,A0118150104,1,5,-4
March,2018,90023027,A0118150104,4,3,1
March,2018,90023028,A0118150104,2,1,1
March,2018,90023029,A0118150104,1,2,-1
March,2018,90027207,A0118150104,5,7,-2
March,2018,70002017,A0418150101,81,19,62
March,2018,70003181,A0418150101,3,8,-5
March,2018,70006157,A0418150101,9,9,0
March,2018,70007199,A0418150101,19,42,-23
March,2018,70008169,A0418150101,33,10,23
March,2018,70011193,A0418150101,5,10,-5
March,2018,70013125,A0418150101,3,3,0
March,2018,70016177,A0418150101,1,1,0
March,2018,70022084,A0418150101,15,27,-12
March,2018,70022085,A0418150101,3,13,-10
March,2018,70023031,A0418150101,1,4,-3
March,2018,70023032,A0418150101,5,3,2
March,2018,70027208,A0418150101,6,9,-3
March,2018,80001019,A0418150101,4,3,1
March,2018,80006155,A0418150101,35,28,7
March,2018,80007195,A0418150101,103,95,8
March,2018,80007196,A0418150101,14,196,-182
March,2018,90001020,A0418150101,3,3,0
March,2018,90001021,A0418150101,5,2,3
March,2018,90002001,A0418150101,97,25,72
March,2018,90002003,A0418150101,107,93,14
March,2018,90002004,A0418150101,44,87,-43
March,2018,90002005,A0418150101,74,92,-18
March,2018,90002007,A0418150101,90,85,5
March,2018,90002008,A0418150101,149,127,22
March,2018,90002009,A0418150101,25,90,-65
March,2018,90002011,A0418150101,98,78,20
March,2018,90002012,A0418150101,77,38,39
March,2018,90002013,A0418150101,40,60,-20
March,2018,90002015,A0418150101,82,25,57
March,2018,90002016,A0418150101,13,34,-21
March,2018,90003179,A0418150101,3,18,-15
March,2018,90003180,A0418150101,11,6,5
March,2018,90006153,A0418150101,6,1,5
March,2018,90006156,A0418150101,8,12,-4
March,2018,90007197,A0418150101,27,38,-11
March,2018,90008164,A0418150101,22,6,16
March,2018,90008165,A0418150101,4,18,-14
March,2018,90008167,A0418150101,7,11,-4
March,2018,90008168,A0418150101,32,20,12
March,2018,90011185,A0418150101,10,3,7
March,2018,90011187,A0418150101,10,6,4
March,2018,90011188,A0418150101,4,2,2
March,2018,90011189,A0418150101,13,12,1
March,2018,90011191,A0418150101,8,2,6
March,2018,90011192,A0418150101,8,3,5
March,2018,90013116,A0418150101,2,2,0
March,2018,90013117,A0418150101,1,1,0
March,2018,90013119,A0418150101,3,2,1
March,2018,90013120,A0418150101,1,2,-1
March,2018,90013121,A0418150101,2,2,0
March,2018,90013123,A0418150101,0,2,-2
March,2018,90013124,A0418150101,2,2,0
March,2018,90016171,A0418150101,0,1,-1
March,2018,90016172,A0418150101,1,1,0
March,2018,90016173,A0418150101,0,1,-1
March,2018,90016175,A0418150101,1,1,0
March,2018,90016176,A0418150101,0,1,-1
March,2018,90022071,A0418150101,20,11,9
March,2018,90022072,A0418150101,8,34,-26
March,2018,90022073,A0418150101,15,30,-15
March,2018,90022075,A0418150101,22,29,-7
March,2018,90022076,A0418150101,14,37,-23
March,2018,90022077,A0418150101,3,37,-34
March,2018,90022079,A0418150101,16,28,-12
March,2018,90022080,A0418150101,24,41,-17
March,2018,90022081,A0418150101,39,12,27
March,2018,90022083,A0418150101,15,33,-18
March,2018,90023023,A0418150101,5,4,1
March,2018,90023024,A0418150101,5,3,2
March,2018,90023025,A0418150101,1,3,-2
March,2018,90023027,A0418150101,2,3,-1
March,2018,90023028,A0418150101,4,2,2
March,2018,90023029,A0418150101,4,5,-1
March,2018,90027207,A0418150101,1,12,-11
March,2018,70002017,A0418150102,114,83,31
March,2018,70003181,A0418150102,5,23,-18
March,2018,70006157,A0418150102,9,4,5
March,2018,70007199,A0418150102,21,51,-30
March,2018,70008169,A0418150102,19,5,14
March,2018,70011193,A0418150102,4,8,-4
March,2018,70013125,A0418150102,2,2,0
March,2018,70016177,A0418150102,1,1,0
March,2018,70022084,A0418150102,14,10,4
March,2018,70022085,A0418150102,23,7,16
March,2018,70023031,A0418150102,1,2,-1
March,2018,70023032,A0418150102,3,1,2
March,2018,70027208,A0418150102,11,8,3
March,2018,80001019,A0418150102,10,14,-4
March,2018,80006155,A0418150102,37,10,27
March,2018,80007195,A0418150102,57,52,5
March,2018,80007196,A0418150102,72,34,38
March,2018,90001020,A0418150102,2,2,0
March,2018,90001021,A0418150102,3,4,-1
March,2018,90002001,A0418150102,97,19,78
March,2018,90002003,A0418150102,42,72,-30
March,2018,90002004,A0418150102,91,67,24
March,2018,90002005,A0418150102,43,89,-46
March,2018,90002007,A0418150102,42,60,-18
March,2018,90002008,A0418150102,80,52,28
March,2018,90002009,A0418150102,40,62,-22
March,2018,90002011,A0418150102,28,63,-35
March,2018,90002012,A0418150102,82,50,32
March,2018,90002013,A0418150102,20,35,-15
March,2018,90002015,A0418150102,17,73,-56
March,2018,90002016,A0418150102,21,50,-29
March,2018,90003179,A0418150102,19,24,-5
March,2018,90003180,A0418150102,18,3,15
March,2018,90006153,A0418150102,4,4,0
March,2018,90006156,A0418150102,3,7,-4
March,2018,90007197,A0418150102,8,15,-7
March,2018,90008164,A0418150102,15,6,9
March,2018,90008165,A0418150102,10,7,3
March,2018,90008167,A0418150102,12,14,-2
March,2018,90008168,A0418150102,10,24,-14
March,2018,90011185,A0418150102,6,12,-6
March,2018,90011187,A0418150102,9,15,-6
March,2018,90011188,A0418150102,6,14,-8
March,2018,90011189,A0418150102,7,5,2
March,2018,90011191,A0418150102,3,11,-8
March,2018,90011192,A0418150102,9,14,-5
March,2018,90013116,A0418150102,3,4,-1
March,2018,90013117,A0418150102,1,2,-1
March,2018,90013119,A0418150102,2,3,-1
March,2018,90013120,A0418150102,0,3,-3
March,2018,90013121,A0418150102,1,2,-1
March,2018,90013123,A0418150102,3,4,-1
March,2018,90013124,A0418150102,1,2,-1
March,2018,90016171,A0418150102,1,1,0
March,2018,90016172,A0418150102,1,1,0
March,2018,90016173,A0418150102,1,2,-1
March,2018,90016175,A0418150102,1,1,0
March,2018,90016176,A0418150102,1,1,0
March,2018,90022071,A0418150102,4,35,-31
March,2018,90022072,A0418150102,12,21,-9
March,2018,90022073,A0418150102,15,38,-23
March,2018,90022075,A0418150102,19,11,8
March,2018,90022076,A0418150102,3,29,-26
March,2018,90022077,A0418150102,8,43,-35
March,2018,90022079,A0418150102,11,24,-13
March,2018,90022080,A0418150102,14,27,-13
March,2018,90022081,A0418150102,20,64,-44
March,2018,90022083,A0418150102,15,17,-2
March,2018,90023023,A0418150102,3,6,-3
March,2018,90023024,A0418150102,2,1,1
March,2018,90023025,A0418150102,4,1,3
March,2018,90023027,A0418150102,6,2,4
March,2018,90023028,A0418150102,3,3,0
March,2018,90023029,A0418150102,2,4,-2
March,2018,90027207,A0418150102,9,7,2
March,2018,70002017,A0418150103,83,33,50
March,2018,70003181,A0418150103,6,4,2
March,2018,70006157,A0418150103,9,8,1
March,2018,70007199,A0418150103,26,21,5
March,2018,70008169,A0418150103,14,15,-1
March,2018,70011193,A0418150103,7,7,0
March,2018,70013125,A0418150103,2,3,-1
March,2018,70022084,A0418150103,14,37,-23
March,2018,70022085,A0418150103,6,45,-39
March,2018,70023031,A0418150103,2,3,-1
